,code,year,datalevel,cpi2011,icp2011
1580,THA,2015,2,1.0629479041741012,12.84437926
1581,THA,2016,2,1.0649478415566291,12.84437926
1582,THA,2017,2,1.0720364774702777,12.84437926
1583,TJK,1999,2,0.1084814965724945,1.8826700448989868
1584,TJK,2003,2,0.26075759530067444,1.8826700448989868
1585,TJK,2004,2,0.2793808877468109,1.8826700448989868
1586,TJK,2007,2,0.6517351269721985,1.8826700448989868
1587,TJK,2009,2,0.8357768058776855,1.8826700448989868
1588,TJK,2012,2,1.0583120584487915,
1589,TJK,2013,2,1.1113289594650269,
1590,TJK,2014,2,1.17917001247406,
1591,TJK,2015,2,1.2465540170669556,1.8826700448989868
1592,TKM,1998,2,1770.6886623081873,1.527624
1593,TLS,2001,2,0.5630566660291502,0.5613374
1594,TLS,2007,2,0.7516069981073026,0.5613374
1595,TLS,2014,2,1.2509525161274537,0.5613374
1596,TON,2001,2,0.48605263649103464,1.638717379
1597,TON,2009,2,0.9088650970054103,1.638717379
1598,TON,2015,2,1.0339012084036896,1.638717379
1599,TTO,1988,2,0.2310357082247132,4.619226235
1600,TTO,1992,2,0.31602001712759065,4.619226235
1601,TUN,1985,2,0.32547389108951325,0.696533751
1602,TUN,1990,2,0.4601751376741185,0.696533751
1603,TUN,1995,2,0.6095776858988354,0.696533751
1604,TUN,2000,2,0.7146005706128838,0.696533751
1605,TUN,2005,2,0.8217660616857542,0.696533751
1606,TUN,2010,2,0.9798059118949035,0.696533751
1607,TUN,2015,2,1.2430442015357992,0.696533751
1608,TUR,1987,2,0.00015230853814293194,1.164342278
1609,TUR,1994,2,0.006474952705861396,1.164342278
1610,TUR,2002,2,0.4329438424269402,1.164342278
1611,TUR,2003,2,0.5264702788481258,1.164342278
1612,TUR,2004,2,0.5717375795404271,1.164342278
1613,TUR,2005,2,0.6185008873215558,1.164342278
1614,TUR,2006,2,0.67785992629993,1.164342278
1615,TUR,2007,2,0.7372145942361575,1.164342278
1616,TUR,2008,2,0.8142102150251779,1.164342278
1617,TUR,2009,2,0.8651062714996157,1.164342278
1618,TUR,2010,2,0.9392151414046466,1.164342278
1619,TUR,2011,2,1.0,1.164342278
1620,TUR,2012,2,1.088915739348881,1.164342278
1621,TUR,2013,2,1.1705091232248375,1.164342278
1622,TUR,2014,2,1.2741527666332126,1.164342278
1623,TUR,2015,2,1.3718911321013492,1.164342278
1624,TUR,2016,2,1.4785574586388346,1.164342278
1625,TUV,2010,2,0.9950177988948304,1.172770841
1626,TZA,1991,2,0.11670626415552128,585.5203743
1627,TZA,2000,2,0.46663957315025834,585.5203743
1628,TZA,2007,2,0.6756567136502157,585.5203743
1629,TZA,2011,2,1.1232084472220554,585.5203743
1630,UGA,1989,2,0.09534234660410694,946.8904202
1631,UGA,1992,2,0.25466782837736307,946.8904202
1632,UGA,1996,2,0.3952167849322734,946.8904202
1633,UGA,1999,2,0.45388371020063517,946.8904202
1634,UGA,2002,2,0.48255070026668756,946.8904202
1635,UGA,2005,2,0.5858610952171287,946.8904202
1636,UGA,2009,2,0.8382092876429786,946.8904202
1637,UGA,2012,2,1.151662545140758,946.8904202
1638,UGA,2016,2,1.3953627237336663,946.8904202
1639,UKR,1988,2,7.104764546003546e-07,3.311231731
1640,UKR,1992,2,3.890280015215179,3.311231731
1641,UKR,1993,2,1.880917209833192,3.311231731
1642,UKR,1995,2,0.08888179503946755,3.311231731
1643,UKR,1996,2,16.02765425771484,3.311231731
1644,UKR,1999,2,0.2520912054037135,3.311231731
1645,UKR,2002,2,0.36457889354276507,3.311231731
1646,UKR,2003,2,0.3835532760380532,3.311231731
1647,UKR,2004,2,0.4182793493669564,3.311231731
1648,UKR,2005,2,0.4742870887456817,3.311231731
1649,UKR,2006,2,0.5172220469961321,3.311231731
1650,UKR,2007,2,0.5836270146946569,3.311231731
1651,UKR,2008,2,0.7308554581694255,3.311231731
1652,UKR,2009,2,0.846924018865619,3.311231731
1653,UKR,2010,2,0.9263056544348176,3.311231731
1654,UKR,2011,2,1.0,3.311231731
1655,UKR,2012,2,1.0056872900040164,3.311231731
1656,UKR,2013,2,1.0032841758779327,3.311231731
1657,UKR,2014,2,1.1243991772987836,3.311231731
1658,UKR,2015,2,1.6719801514815613,3.311231731
1659,UKR,2016,2,1.9045978391619545,3.311231731
1660,URY,1981,2,0.000231793522864437,16.42385031
1661,URY,1989,2,0.00929355121273777,16.42385031
1662,URY,1992,2,0.05087133239738269,16.42385031
1663,URY,1995,2,0.17808114317573867,16.42385031
1664,URY,1996,2,0.24119811189897686,16.42385031
1665,URY,1997,2,0.29987643095140276,16.42385031
1666,URY,1998,2,0.3453647201309935,16.42385031
1667,URY,2000,2,0.39082152952568466,16.42385031
1668,URY,2001,2,0.4105593546575895,16.42385031
1669,URY,2002,2,0.42529189399049483,16.42385031
1670,URY,2003,2,0.5357859389872852,16.42385031
1671,URY,2004,2,0.5901830072933972,16.42385031
1672,URY,2005,2,0.6349787412052018,16.42385031
1673,URY,2006,2,0.6661122484706791,16.42385031
1674,URY,2007,2,0.7086099580848292,16.42385031
1675,URY,2008,2,0.7688622663822244,16.42385031
1676,URY,2009,2,0.8382751920853361,16.42385031
1677,URY,2010,2,0.8890835649129191,16.42385031
1678,URY,2011,2,0.9507209837458833,16.42385031
1679,URY,2012,2,1.0324829883480293,16.42385031
1680,URY,2013,2,1.109681532228194,16.42385031
1681,URY,2014,2,1.204278270110916,16.42385031
1682,URY,2015,2,1.3037236850107334,16.42385031
1683,URY,2016,2,1.4267469803074477,16.42385031
1684,URY,2017,2,1.5423546519309543,16.42385031
1685,USA,1986,2,0.48727987347657054,1.0
1686,USA,1991,2,0.605459969082109,1.0
1687,USA,1994,2,0.6589559302458535,1.0
1688,USA,1997,2,0.7136002924049701,1.0
1689,USA,2000,2,0.7655402635934364,1.0
1690,USA,2004,2,0.8397085150818278,1.0
1691,USA,2007,2,0.9217710203421736,1.0
1692,USA,2010,2,0.9693976188401813,1.0
1693,USA,2013,2,1.0356447693783009,1.0
1694,USA,2016,2,1.0669869641048049,1.0
1695,UZB,1998,2,0.14189732593751528,635.7095
1696,UZB,2000,2,0.22900311616377697,635.7095
1697,UZB,2002,2,0.37093557265521326,635.7095
1698,UZB,2003,2,0.4172815559155043,635.7095
1699,VEN,1981,2,0.4246339040975238,2.915005297
1700,VEN,1987,2,0.8796094479681786,2.915005297
1701,VEN,1989,2,2.100703330422724,2.915005297
1702,VEN,1992,2,5.920479940697878,2.915005297
1703,VEN,1995,2,23.117814667073603,2.915005297
1704,VEN,1998,2,83.99220882130558,2.915005297
1705,VEN,1999,2,100.81440882788878,2.915005297
1706,VEN,2001,2,128.39962507176182,2.915005297
1707,VEN,2002,2,168.48020039576699,2.915005297
1708,VEN,2003,2,214.11174245908003,2.915005297
1709,VEN,2004,2,255.18896591350241,2.915005297
1710,VEN,2005,2,291.8298753740569,2.915005297
1711,VEN,2006,2,341.34246987456083,2.915005297
1712,VNM,1992,2,0.2586429386845297,7624.973319
1713,VNM,1998,2,0.40917037763013653,7624.973319
1714,VNM,2002,2,0.411653962634408,7624.973319
1715,VNM,2004,2,0.4413873746304175,7624.973319
1716,VNM,2006,2,0.5264864503431348,7624.973319
1717,VNM,2008,2,0.6392683579142052,7624.973319
1718,VNM,2010,2,0.8084924837742525,7624.973319
1719,VNM,2012,2,1.0634297770366692,7624.973319
1720,VNM,2014,2,1.200666285782866,7624.973319
1721,VNM,2016,2,1.2388305886243134,7624.973319
1722,VUT,2010,2,0.9890730285922393,115.82710340000001
1723,WSM,2002,2,0.612341372695902,1.900277793
1724,WSM,2008,2,0.8871463537341286,1.900277793
1725,WSM,2013,2,1.0256718427800613,1.900277793
1726,YEM,1998,2,0.25579019573529943,111.30300000000001
1727,YEM,2005,2,0.5152225385405685,111.30300000000001
1728,YEM,2014,2,1.3182085127821417,111.30300000000001
1729,ZAF,1993,2,0.34894588802503546,5.06753456
1730,ZAF,1996,2,0.44351647015225565,5.06753456
1731,ZAF,2000,2,0.5947628205375026,5.06753456
1732,ZAF,2005,2,0.7275405918106521,5.06753456
1733,ZAF,2006,2,0.7300291634994717,5.06753456
1734,ZAF,2008,2,0.8945915464573508,5.06753456
1735,ZAF,2010,2,0.9992112602270683,5.06753456
1736,ZAF,2011,2,1.0,5.06753456
1737,ZAF,2014,2,1.2425915401199845,5.06753456
1738,ZMB,1991,2,4.027383419263374e-06,2505.340556
1739,ZMB,1993,2,3.031728143628699e-05,2505.340556
1740,ZMB,1996,2,9.048333559619078e-05,2505.340556
1741,ZMB,1998,2,0.00014011310392307794,2505.340556
1742,ZMB,2002,2,0.00039122570361365143,2505.340556
1743,ZMB,2004,2,0.000534192016524266,2505.340556
1744,ZMB,2006,2,0.00064644366266344,2505.340556
1745,ZMB,2010,2,0.000939590021845296,2505.340556
1746,ZMB,2015,2,0.0013534049027112281,2505.340556
1747,ZWE,2011,2,1.0,0.535976308
